mobility_type,x_time,y_ridership_change,phase,state,x_date
transit_stations_percent_change_from_baseline,45076,-27.57142857,R,Alaska,30-May
transit_stations_percent_change_from_baseline,45077,-25.85714286,R,Alaska,31-May
transit_stations_percent_change_from_baseline,45078,-22.5,R,Alaska,1-Jun
transit_stations_percent_change_from_baseline,45079,-21.42857143,R,Alaska,2-Jun
transit_stations_percent_change_from_baseline,45080,-20.35714286,R,Alaska,3-Jun
transit_stations_percent_change_from_baseline,45081,-19.57142857,R,Alaska,4-Jun
transit_stations_percent_change_from_baseline,45082,-18.57142857,R,Alaska,5-Jun
transit_stations_percent_change_from_baseline,45083,-16.71428571,R,Alaska,6-Jun
transit_stations_percent_change_from_baseline,45084,-14.71428571,R,Alaska,7-Jun
transit_stations_percent_change_from_baseline,45085,-14.57142857,R,Alaska,8-Jun
transit_stations_percent_change_from_baseline,45086,-14.14285714,R,Alaska,9-Jun
transit_stations_percent_change_from_baseline,45087,-13.57142857,R,Alaska,10-Jun
transit_stations_percent_change_from_baseline,45088,-12.64285714,R,Alaska,11-Jun
transit_stations_percent_change_from_baseline,45089,-11.78571429,R,Alaska,12-Jun
transit_stations_percent_change_from_baseline,45090,-9.571428571,R,Alaska,13-Jun
transit_stations_percent_change_from_baseline,45091,-7.857142857,R,Alaska,14-Jun
transit_stations_percent_change_from_baseline,45092,-7,R,Alaska,15-Jun
transit_stations_percent_change_from_baseline,45093,-6.5,R,Alaska,16-Jun
transit_stations_percent_change_from_baseline,45094,-6.714285714,R,Alaska,17-Jun
transit_stations_percent_change_from_baseline,45095,-7.071428571,R,Alaska,18-Jun
transit_stations_percent_change_from_baseline,45096,-8,R,Alaska,19-Jun
transit_stations_percent_change_from_baseline,45097,-9.642857143,R,Alaska,20-Jun
transit_stations_percent_change_from_baseline,45098,-10.21428571,R,Alaska,21-Jun
transit_stations_percent_change_from_baseline,45099,-9.714285714,R,Alaska,22-Jun
transit_stations_percent_change_from_baseline,45100,-9.357142857,R,Alaska,23-Jun
transit_stations_percent_change_from_baseline,45101,-9.071428571,R,Alaska,24-Jun
transit_stations_percent_change_from_baseline,45102,-8.428571429,R,Alaska,25-Jun
transit_stations_percent_change_from_baseline,45103,-7.642857143,R,Alaska,26-Jun
transit_stations_percent_change_from_baseline,45104,-6.285714286,R,Alaska,27-Jun
transit_stations_percent_change_from_baseline,45105,-7.357142857,R,Alaska,28-Jun
transit_stations_percent_change_from_baseline,45106,-7.714285714,R,Alaska,29-Jun
transit_stations_percent_change_from_baseline,45107,-6.857142857,R,Alaska,30-Jun
transit_stations_percent_change_from_baseline,45108,-5.571428571,R,Alaska,1-Jul
transit_stations_percent_change_from_baseline,45109,-4.5,R,Alaska,2-Jul
transit_stations_percent_change_from_baseline,45110,-4.214285714,R,Alaska,3-Jul
transit_stations_percent_change_from_baseline,45111,-6.071428571,R,Alaska,4-Jul
transit_stations_percent_change_from_baseline,45112,-3,R,Alaska,5-Jul
transit_stations_percent_change_from_baseline,45113,-2.428571429,R,Alaska,6-Jul
transit_stations_percent_change_from_baseline,45114,-2.142857143,R,Alaska,7-Jul
transit_stations_percent_change_from_baseline,45115,-3.357142857,R,Alaska,8-Jul
transit_stations_percent_change_from_baseline,45116,-3.928571429,R,Alaska,9-Jul
transit_stations_percent_change_from_baseline,45117,-2.857142857,R,Alaska,10-Jul
workplaces_percent_change_from_baseline,44972,0,D,Alaska,15-Feb
workplaces_percent_change_from_baseline,44973,0,D,Alaska,16-Feb
workplaces_percent_change_from_baseline,44974,0,D,Alaska,17-Feb
workplaces_percent_change_from_baseline,44975,0,D,Alaska,18-Feb
workplaces_percent_change_from_baseline,44976,0,D,Alaska,19-Feb
workplaces_percent_change_from_baseline,44977,0,D,Alaska,20-Feb
workplaces_percent_change_from_baseline,44978,-3.785714286,D,Alaska,21-Feb
workplaces_percent_change_from_baseline,44979,-3.357142857,D,Alaska,22-Feb
workplaces_percent_change_from_baseline,44980,-3.214285714,D,Alaska,23-Feb
workplaces_percent_change_from_baseline,44981,2.214285714,D,Alaska,24-Feb
workplaces_percent_change_from_baseline,44982,2.785714286,D,Alaska,25-Feb
workplaces_percent_change_from_baseline,44983,3.428571429,D,Alaska,26-Feb
workplaces_percent_change_from_baseline,44984,3.428571429,D,Alaska,27-Feb
workplaces_percent_change_from_baseline,44985,3.571428571,D,Alaska,28-Feb
workplaces_percent_change_from_baseline,47150,3.642857143,D,Alaska,29-Feb
workplaces_percent_change_from_baseline,44986,4,D,Alaska,1-Mar
workplaces_percent_change_from_baseline,44987,3.571428571,D,Alaska,2-Mar
workplaces_percent_change_from_baseline,44988,3.5,D,Alaska,3-Mar
workplaces_percent_change_from_baseline,44989,3.428571429,D,Alaska,4-Mar
workplaces_percent_change_from_baseline,44990,3.428571429,D,Alaska,5-Mar
workplaces_percent_change_from_baseline,44991,2.285714286,D,Alaska,6-Mar
workplaces_percent_change_from_baseline,44992,2,D,Alaska,7-Mar
workplaces_percent_change_from_baseline,44993,1.5,D,Alaska,8-Mar
workplaces_percent_change_from_baseline,44994,-0.142857143,D,Alaska,9-Mar
workplaces_percent_change_from_baseline,44995,-1.714285714,D,Alaska,10-Mar
workplaces_percent_change_from_baseline,44996,-3.357142857,D,Alaska,11-Mar
workplaces_percent_change_from_baseline,44997,-5,D,Alaska,12-Mar
workplaces_percent_change_from_baseline,44998,-6.071428571,D,Alaska,13-Mar
workplaces_percent_change_from_baseline,44999,-6.571428571,D,Alaska,14-Mar
workplaces_percent_change_from_baseline,45000,-7.142857143,D,Alaska,15-Mar
workplaces_percent_change_from_baseline,45001,-7.357142857,D,Alaska,16-Mar
workplaces_percent_change_from_baseline,45002,-8.5,D,Alaska,17-Mar
workplaces_percent_change_from_baseline,45003,-10.42857143,D,Alaska,18-Mar
workplaces_percent_change_from_baseline,45004,-12.85714286,D,Alaska,19-Mar
workplaces_percent_change_from_baseline,45005,-15.28571429,D,Alaska,20-Mar
workplaces_percent_change_from_baseline,45006,-18.35714286,D,Alaska,21-Mar
workplaces_percent_change_from_baseline,45007,-21.42857143,D,Alaska,22-Mar
workplaces_percent_change_from_baseline,45008,-25.07142857,D,Alaska,23-Mar
workplaces_percent_change_from_baseline,45009,-28.78571429,D,Alaska,24-Mar
workplaces_percent_change_from_baseline,45010,-31.92857143,D,Alaska,25-Mar
workplaces_percent_change_from_baseline,45011,-34.64285714,D,Alaska,26-Mar
workplaces_percent_change_from_baseline,45012,-37.07142857,D,Alaska,27-Mar
workplaces_percent_change_from_baseline,45013,-38.64285714,D,Alaska,28-Mar
workplaces_percent_change_from_baseline,45014,-40.42857143,D,Alaska,29-Mar
workplaces_percent_change_from_baseline,45015,-42,D,Alaska,30-Mar
workplaces_percent_change_from_baseline,45016,-42.71428571,D,Alaska,31-Mar
workplaces_percent_change_from_baseline,45017,-43.14285714,D,Alaska,1-Apr
workplaces_percent_change_from_baseline,45018,-43.57142857,D,Alaska,2-Apr
workplaces_percent_change_from_baseline,45019,-43.92857143,D,Alaska,3-Apr
workplaces_percent_change_from_baseline,45020,-44.35714286,D,Alaska,4-Apr
workplaces_percent_change_from_baseline,45021,-44.35714286,D,Alaska,5-Apr
workplaces_percent_change_from_baseline,45022,-44.07142857,D,Alaska,6-Apr
workplaces_percent_change_from_baseline,45023,-44.07142857,D,Alaska,7-Apr
workplaces_percent_change_from_baseline,45024,-44.07142857,D,Alaska,8-Apr
workplaces_percent_change_from_baseline,45025,-43.92857143,D,Alaska,9-Apr
workplaces_percent_change_from_baseline,45026,-44.07142857,D,Alaska,10-Apr
workplaces_percent_change_from_baseline,45027,-43.92857143,D,Alaska,11-Apr
workplaces_percent_change_from_baseline,45028,-44.42857143,R,Alaska,12-Apr
workplaces_percent_change_from_baseline,45029,-44.28571429,R,Alaska,13-Apr
workplaces_percent_change_from_baseline,45030,-43.92857143,R,Alaska,14-Apr
workplaces_percent_change_from_baseline,45031,-43.57142857,R,Alaska,15-Apr
workplaces_percent_change_from_baseline,45032,-43.28571429,R,Alaska,16-Apr
workplaces_percent_change_from_baseline,45033,-42.64285714,R,Alaska,17-Apr
workplaces_percent_change_from_baseline,45034,-42,R,Alaska,18-Apr
workplaces_percent_change_from_baseline,45035,-40.78571429,R,Alaska,19-Apr
workplaces_percent_change_from_baseline,45036,-40.42857143,R,Alaska,20-Apr
workplaces_percent_change_from_baseline,45037,-40.28571429,R,Alaska,21-Apr
workplaces_percent_change_from_baseline,45038,-40.07142857,R,Alaska,22-Apr
workplaces_percent_change_from_baseline,45039,-39.85714286,R,Alaska,23-Apr
workplaces_percent_change_from_baseline,45040,-39.64285714,R,Alaska,24-Apr
workplaces_percent_change_from_baseline,45041,-39.35714286,R,Alaska,25-Apr
workplaces_percent_change_from_baseline,45042,-39.07142857,R,Alaska,26-Apr
workplaces_percent_change_from_baseline,45043,-38,R,Alaska,27-Apr
workplaces_percent_change_from_baseline,45044,-37.57142857,R,Alaska,28-Apr
workplaces_percent_change_from_baseline,45045,-37.14285714,R,Alaska,29-Apr
workplaces_percent_change_from_baseline,45046,-36.64285714,R,Alaska,30-Apr
workplaces_percent_change_from_baseline,45047,-36,R,Alaska,1-May
workplaces_percent_change_from_baseline,45048,-35.35714286,R,Alaska,2-May
workplaces_percent_change_from_baseline,45049,-34.64285714,R,Alaska,3-May
workplaces_percent_change_from_baseline,45050,-34.78571429,R,Alaska,4-May
workplaces_percent_change_from_baseline,45051,-34.21428571,R,Alaska,5-May
workplaces_percent_change_from_baseline,45052,-33.71428571,R,Alaska,6-May
workplaces_percent_change_from_baseline,45053,-33.28571429,R,Alaska,7-May
workplaces_percent_change_from_baseline,45054,-33.07142857,R,Alaska,8-May
workplaces_percent_change_from_baseline,45055,-32.57142857,R,Alaska,9-May
workplaces_percent_change_from_baseline,45056,-31.57142857,R,Alaska,10-May
workplaces_percent_change_from_baseline,45057,-31.35714286,R,Alaska,11-May
workplaces_percent_change_from_baseline,45058,-31,R,Alaska,12-May
workplaces_percent_change_from_baseline,45059,-30.57142857,R,Alaska,13-May
workplaces_percent_change_from_baseline,45060,-30.21428571,R,Alaska,14-May
workplaces_percent_change_from_baseline,45061,-29.85714286,R,Alaska,15-May
workplaces_percent_change_from_baseline,45062,-29.57142857,R,Alaska,16-May
workplaces_percent_change_from_baseline,45063,-29.14285714,R,Alaska,17-May
workplaces_percent_change_from_baseline,45064,-28.92857143,R,Alaska,18-May
workplaces_percent_change_from_baseline,45065,-28.71428571,R,Alaska,19-May
workplaces_percent_change_from_baseline,45066,-28.5,R,Alaska,20-May
workplaces_percent_change_from_baseline,45067,-28.28571429,R,Alaska,21-May
workplaces_percent_change_from_baseline,45068,-28.64285714,R,Alaska,22-May
workplaces_percent_change_from_baseline,45069,-28.64285714,R,Alaska,23-May
workplaces_percent_change_from_baseline,45070,-29.5,R,Alaska,24-May
workplaces_percent_change_from_baseline,45071,-34.42857143,R,Alaska,25-May
workplaces_percent_change_from_baseline,45072,-34.07142857,R,Alaska,26-May
workplaces_percent_change_from_baseline,45073,-33.64285714,R,Alaska,27-May
workplaces_percent_change_from_baseline,45074,-33.14285714,R,Alaska,28-May
workplaces_percent_change_from_baseline,45075,-32.14285714,R,Alaska,29-May
workplaces_percent_change_from_baseline,45076,-30.92857143,R,Alaska,30-May
workplaces_percent_change_from_baseline,45077,-29.07142857,R,Alaska,31-May
workplaces_percent_change_from_baseline,45078,-23.28571429,R,Alaska,1-Jun
workplaces_percent_change_from_baseline,45079,-23,R,Alaska,2-Jun
workplaces_percent_change_from_baseline,45080,-22.85714286,R,Alaska,3-Jun
workplaces_percent_change_from_baseline,45081,-22.64285714,R,Alaska,4-Jun
workplaces_percent_change_from_baseline,45082,-22.42857143,R,Alaska,5-Jun
workplaces_percent_change_from_baseline,45083,-22.71428571,R,Alaska,6-Jun
workplaces_percent_change_from_baseline,45084,-22.71428571,R,Alaska,7-Jun
workplaces_percent_change_from_baseline,45085,-22.71428571,R,Alaska,8-Jun
workplaces_percent_change_from_baseline,45086,-22.71428571,R,Alaska,9-Jun
workplaces_percent_change_from_baseline,45087,-22.57142857,R,Alaska,10-Jun
workplaces_percent_change_from_baseline,45088,-22.64285714,R,Alaska,11-Jun
workplaces_percent_change_from_baseline,45089,-23.14285714,R,Alaska,12-Jun
workplaces_percent_change_from_baseline,45090,-22.71428571,R,Alaska,13-Jun
workplaces_percent_change_from_baseline,45091,-22.85714286,R,Alaska,14-Jun
workplaces_percent_change_from_baseline,45092,-23,R,Alaska,15-Jun
workplaces_percent_change_from_baseline,45093,-22.92857143,R,Alaska,16-Jun
workplaces_percent_change_from_baseline,45094,-23.14285714,R,Alaska,17-Jun
workplaces_percent_change_from_baseline,45095,-23.14285714,R,Alaska,18-Jun
workplaces_percent_change_from_baseline,45096,-23,R,Alaska,19-Jun
workplaces_percent_change_from_baseline,45097,-23.42857143,R,Alaska,20-Jun
workplaces_percent_change_from_baseline,45098,-23.42857143,R,Alaska,21-Jun
workplaces_percent_change_from_baseline,45099,-23.64285714,R,Alaska,22-Jun
workplaces_percent_change_from_baseline,45100,-23.92857143,R,Alaska,23-Jun
workplaces_percent_change_from_baseline,45101,-23.85714286,R,Alaska,24-Jun
workplaces_percent_change_from_baseline,45102,-23.78571429,R,Alaska,25-Jun
workplaces_percent_change_from_baseline,45103,-23.57142857,R,Alaska,26-Jun
workplaces_percent_change_from_baseline,45104,-23.5,R,Alaska,27-Jun
workplaces_percent_change_from_baseline,45105,-23.71428571,R,Alaska,28-Jun
workplaces_percent_change_from_baseline,45106,-23.35714286,R,Alaska,29-Jun
workplaces_percent_change_from_baseline,45107,-23,R,Alaska,30-Jun
workplaces_percent_change_from_baseline,45108,-23.07142857,R,Alaska,1-Jul
workplaces_percent_change_from_baseline,45109,-23.78571429,R,Alaska,2-Jul
workplaces_percent_change_from_baseline,45110,-27.78571429,R,Alaska,3-Jul
workplaces_percent_change_from_baseline,45111,-30.21428571,R,Alaska,4-Jul
workplaces_percent_change_from_baseline,45112,-30.85714286,R,Alaska,5-Jul
workplaces_percent_change_from_baseline,45113,-32.21428571,R,Alaska,6-Jul
workplaces_percent_change_from_baseline,45114,-32.85714286,R,Alaska,7-Jul
workplaces_percent_change_from_baseline,45115,-33.14285714,R,Alaska,8-Jul
workplaces_percent_change_from_baseline,45116,-32.71428571,R,Alaska,9-Jul
workplaces_percent_change_from_baseline,45117,-28.78571429,R,Alaska,10-Jul
workplaces_percent_change_from_baseline,45118,-26.21428571,R,Alaska,11-Jul
workplaces_percent_change_from_baseline,45119,-25.71428571,R,Alaska,12-Jul
workplaces_percent_change_from_baseline,45120,-24.35714286,R,Alaska,13-Jul
workplaces_percent_change_from_baseline,45121,-24.28571429,R,Alaska,14-Jul
workplaces_percent_change_from_baseline,45122,-24.07142857,R,Alaska,15-Jul
workplaces_percent_change_from_baseline,45123,-24.14285714,R,Alaska,16-Jul
workplaces_percent_change_from_baseline,45124,-24.5,R,Alaska,17-Jul
workplaces_percent_change_from_baseline,45125,-24.57142857,R,Alaska,18-Jul
workplaces_percent_change_from_baseline,45126,-24.64285714,R,Alaska,19-Jul
workplaces_percent_change_from_baseline,45127,-25.14285714,R,Alaska,20-Jul
workplaces_percent_change_from_baseline,45128,-25.07142857,R,Alaska,21-Jul
workplaces_percent_change_from_baseline,45129,-25.21428571,R,Alaska,22-Jul
workplaces_percent_change_from_baseline,45130,-25.21428571,R,Alaska,23-Jul
workplaces_percent_change_from_baseline,45131,-25.14285714,R,Alaska,24-Jul
workplaces_percent_change_from_baseline,45132,-25.42857143,R,Alaska,25-Jul
workplaces_percent_change_from_baseline,45133,-25,R,Alaska,26-Jul
workplaces_percent_change_from_baseline,45134,-24.85714286,R,Alaska,27-Jul
workplaces_percent_change_from_baseline,45135,-24.78571429,R,Alaska,28-Jul
workplaces_percent_change_from_baseline,45136,-24.85714286,R,Alaska,29-Jul
workplaces_percent_change_from_baseline,45137,-25.21428571,R,Alaska,30-Jul
workplaces_percent_change_from_baseline,45138,-25.14285714,R,Alaska,31-Jul
workplaces_percent_change_from_baseline,45139,-24.78571429,R,Alaska,1-Aug
workplaces_percent_change_from_baseline,45140,-25,R,Alaska,2-Aug
workplaces_percent_change_from_baseline,45141,-25.21428571,R,Alaska,3-Aug
workplaces_percent_change_from_baseline,45142,-25.42857143,R,Alaska,4-Aug
workplaces_percent_change_from_baseline,45143,-25.57142857,R,Alaska,5-Aug
workplaces_percent_change_from_baseline,45144,-25.42857143,R,Alaska,6-Aug
workplaces_percent_change_from_baseline,45145,-25.64285714,R,Alaska,7-Aug
workplaces_percent_change_from_baseline,45146,-26.21428571,R,Alaska,8-Aug
workplaces_percent_change_from_baseline,45147,-26.14285714,R,Alaska,9-Aug
workplaces_percent_change_from_baseline,45148,-26.28571429,R,Alaska,10-Aug
workplaces_percent_change_from_baseline,45149,-26.42857143,R,Alaska,11-Aug
workplaces_percent_change_from_baseline,45150,-26.42857143,R,Alaska,12-Aug
workplaces_percent_change_from_baseline,45151,-26.5,R,Alaska,13-Aug
workplaces_percent_change_from_baseline,45152,-26.42857143,R,Alaska,14-Aug
workplaces_percent_change_from_baseline,45153,-26.35714286,R,Alaska,15-Aug
workplaces_percent_change_from_baseline,45154,-26.5,R,Alaska,16-Aug
residential_percent_change_from_baseline,44972,0,D,Alaska,15-Feb
residential_percent_change_from_baseline,44973,0,D,Alaska,16-Feb
residential_percent_change_from_baseline,44974,0,D,Alaska,17-Feb
residential_percent_change_from_baseline,44975,0,D,Alaska,18-Feb
residential_percent_change_from_baseline,44976,0,D,Alaska,19-Feb
residential_percent_change_from_baseline,44977,0,D,Alaska,20-Feb
residential_percent_change_from_baseline,44978,1.642857143,D,Alaska,21-Feb
residential_percent_change_from_baseline,44979,1.5,D,Alaska,22-Feb
residential_percent_change_from_baseline,44980,1.5,D,Alaska,23-Feb
residential_percent_change_from_baseline,44981,0.214285714,D,Alaska,24-Feb
residential_percent_change_from_baseline,44982,-0.071428571,D,Alaska,25-Feb
residential_percent_change_from_baseline,44983,-0.357142857,D,Alaska,26-Feb
residential_percent_change_from_baseline,44984,-0.428571429,D,Alaska,27-Feb
residential_percent_change_from_baseline,44985,-0.785714286,D,Alaska,28-Feb
residential_percent_change_from_baseline,47150,-0.928571429,R,Alaska,29-Feb
residential_percent_change_from_baseline,44986,-0.928571429,R,Alaska,1-Mar
residential_percent_change_from_baseline,44987,-0.928571429,R,Alaska,2-Mar
